Model unknown

  Variables:
    Q : Size=23409, Index=Q_index
            (3, 4) :     0 :   0.0 :     1 : False : False : Binary
            (3, 5) :     0 :   0.0 :     1 : False : False : Binary
            (3, 6) :     0 :   0.0 :     1 : False : False : Binary
            (3, 7) :     0 :   0.0 :     1 : False : False : Binary
            (3, 8) :     0 :   0.0 :     1 : False : False : Binary
            (3, 9) :     0 :   0.0 :     1 : False : False : Binary
           (3, 10) :     0 :   0.0 :     1 : False : False : Binary
           (3, 11) :     0 :   0.0 :     1 : False : False : Binary
           (3, 12) :     0 :   0.0 :     1 : False : False : Binary
           (3, 13) :     0 :   0.0 :     1 : False : False : Binary
           (3, 14) :     0 :   0.0 :     1 : False : False : Binary
           (3, 15) :     0 :   0.0 :     1 : False : False : Binary
           (3, 16) :     0 :   0.0 :     1 : False : False : Binary
           (3, 17) :     0 :   0.0 :     1 : False : False : Binary
           (3, 18) :     0 :   0.0 :     1 : False : False : Binary
           (3, 19) :     0 :   0.0 :     1 : False : False : Binary
           (3, 20) :     0 :   0.0 :     1 : False : False : Binary
           (3, 21) :     0 :   0.0 :     1 : False : False : Binary
           (3, 22) :     0 :   0.0 :     1 : False : False : Binary
           (3, 23) :     0 :   0.0 :     1 : False : False : Binary
           (3, 24) :     0 :   0.0 :     1 : False : False : Binary
           (3, 25) :     0 :   0.0 :     1 : False : False : Binary
           (3, 26) :     0 :   0.0 :     1 : False : False : Binary
           (3, 27) :     0 :   0.0 :     1 : False : False : Binary
           (3, 28) :     0 :   0.0 :     1 : False : False : Binary
           (3, 29) :     0 :   0.0 :     1 : False : False : Binary
           (3, 30) :     0 :   0.0 :     1 : False : False : Binary
           (3, 31) :     0 :   0.0 :     1 : False : False : Binary
           (3, 32) :     0 :   0.0 :     1 : False : False : Binary
           (3, 33) :     0 :   0.0 :     1 : False : False : Binary
           (3, 34) :     0 :   0.0 :     1 : False : False : Binary
           (3, 35) :     0 :   0.0 :     1 : False : False : Binary
           (3, 36) :     0 :   0.0 :     1 : False : False : Binary
           (3, 37) :     0 :   0.0 :     1 : False : False : Binary
           (3, 38) :     0 :   0.0 :     1 : False : False : Binary
           (3, 39) :     0 :   0.0 :     1 : False : False : Binary
           (3, 40) :     0 :   0.0 :     1 : False : False : Binary
           (3, 41) :     0 :   0.0 :     1 : False : False : Binary
           (3, 42) :     0 :   0.0 :     1 : False : False : Binary
           (3, 43) :     0 :   0.0 :     1 : False : False : Binary
           (3, 44) :     0 :   0.0 :     1 : False : False : Binary
           (3, 45) :     0 :   0.0 :     1 : False : False : Binary
           (3, 46) :     0 :   0.0 :     1 : False : False : Binary
           (3, 47) :     0 :   0.0 :     1 : False : False : Binary
           (3, 48) :     0 :   0.0 :     1 : False : False : Binary
           (3, 49) :     0 :   0.0 :     1 : False : False : Binary
           (3, 50) :     0 :   0.0 :     1 : False : False : Binary
           (3, 51) :     0 :   0.0 :     1 : False : False : Binary
           (3, 52) :     0 :   0.0 :     1 : False : False : Binary
           (3, 53) :     0 :   0.0 :     1 : False : False : Binary
           (3, 54) :     0 :   0.0 :     1 : False : False : Binary
           (3, 55) :     0 :   0.0 :     1 : False : False : Binary
           (3, 56) :     0 :   0.0 :     1 : False : False : Binary
           (3, 57) :     0 :   0.0 :     1 : False : False : Binary
           (3, 58) :     0 :   0.0 :     1 : False : False : Binary
           (3, 59) :     0 :   0.0 :     1 : False : False : Binary
           (3, 60) :     0 :   0.0 :     1 : False : False : Binary
           (3, 61) :     0 :   0.0 :     1 : False : False : Binary
           (3, 62) :     0 :   0.0 :     1 : False : False : Binary
           (3, 63) :     0 :   0.0 :     1 : False : False : Binary
           (3, 64) :     0 :   0.0 :     1 : False : False : Binary
           (3, 65) :     0 :   0.0 :     1 : False : False : Binary
           (3, 66) :     0 :   0.0 :     1 : False : False : Binary
           (3, 67) :     0 :   0.0 :     1 : False : False : Binary
           (3, 68) :     0 :   0.0 :     1 : False : False : Binary
           (3, 69) :     0 :   0.0 :     1 : False : False : Binary
           (3, 70) :     0 :   0.0 :     1 : False : False : Binary
           (3, 71) :     0 :   0.0 :     1 : False : False : Binary
           (3, 72) :     0 :   0.0 :     1 : False : False : Binary
           (3, 73) :     0 :   0.0 :     1 : False : False : Binary
           (3, 74) :     0 :   0.0 :     1 : False : False : Binary
           (3, 75) :     0 :   0.0 :     1 : False : False : Binary
           (3, 76) :     0 :   0.0 :     1 : False : False : Binary
           (3, 77) :     0 :   0.0 :     1 : False : False : Binary
           (3, 78) :     0 :   0.0 :     1 : False : False : Binary
           (3, 79) :     0 :   0.0 :     1 : False : False : Binary
           (3, 80) :     0 :   0.0 :     1 : False : False : Binary
           (3, 81) :     0 :   0.0 :     1 : False : False : Binary
           (3, 82) :     0 :   0.0 :     1 : False : False : Binary
           (3, 83) :     0 :   0.0 :     1 : False : False : Binary
           (3, 84) :     0 :   0.0 :     1 : False : False : Binary
           (3, 85) :     0 :   0.0 :     1 : False : False : Binary
           (3, 86) :     0 :   0.0 :     1 : False : False : Binary
           (3, 87) :     0 :   0.0 :     1 : False : False : Binary
           (3, 88) :     0 :   0.0 :     1 : False : False : Binary
           (3, 89) :     0 :   0.0 :     1 : False : False : Binary
           (3, 90) :     0 :   0.0 :     1 : False : False : Binary
           (3, 91) :     0 :   0.0 :     1 : False : False : Binary
           (3, 92) :     0 :   0.0 :     1 : False : False : Binary
           (3, 93) :     0 :   0.0 :     1 : False : False : Binary
           (3, 94) :     0 :   0.0 :     1 : False : False : Binary
           (3, 95) :     0 :   0.0 :     1 : False : False : Binary
           (3, 96) :     0 :   0.0 :     1 : False : False : Binary
           (3, 97) :     0 :   0.0 :     1 : False : False : Binary
           (3, 98) :     0 :   0.0 :     1 : False : False : Binary
           (3, 99) :     0 :   0.0 :     1 : False : False : Binary
          (3, 100) :     0 :   0.0 :     1 : False : False : Binary
          (3, 101) :     0 :   0.0 :     1 : False : False : Binary
          (3, 102) :     0 :   0.0 :     1 : False : False : Binary
          (3, 103) :     0 :   0.0 :     1 : False : False : Binary
          (3, 104) :     0 :   0.0 :     1 : False : False : Binary
          (3, 105) :     0 :   0.0 :     1 : False : False : Binary
          (3, 106) :     0 :   0.0 :     1 : False : False : Binary
          (3, 107) :     0 :   0.0 :     1 : False : False : Binary
          (3, 108) :     0 :   0.0 :     1 : False : False : Binary
          (3, 109) :     0 :   0.0 :     1 : False : False : Binary
          (3, 110) :     0 :   0.0 :     1 : False : False : Binary
          (3, 111) :     0 :   0.0 :     1 : False : False : Binary
          (3, 112) :     0 :   0.0 :     1 : False : False : Binary
          (3, 113) :     0 :   0.0 :     1 : False : False : Binary
          (3, 114) :     0 :   0.0 :     1 : False : False : Binary
          (3, 115) :     0 :   0.0 :     1 : False : False : Binary
          (3, 116) :     0 :   0.0 :     1 : False : False : Binary
          (3, 117) :     0 :   0.0 :     1 : False : False : Binary
          (3, 118) :     0 :   0.0 :     1 : False : False : Binary
          (3, 119) :     0 :   0.0 :     1 : False : False : Binary
          (3, 120) :     0 :   0.0 :     1 : False : False : Binary
          (3, 121) :     0 :   0.0 :     1 : False : False : Binary
          (3, 122) :     0 :   0.0 :     1 : False : False : Binary
          (3, 123) :     0 :   0.0 :     1 : False : False : Binary
          (3, 124) :     0 :   0.0 :     1 : False : False : Binary
          (3, 125) :     0 :   0.0 :     1 : False : False : Binary
          (3, 126) :     0 :   0.0 :     1 : False : False : Binary
          (3, 127) :     0 :   0.0 :     1 : False : False : Binary
          (3, 128) :     0 :   0.0 :     1 : False : False : Binary
          (3, 129) :     0 :   0.0 :     1 : False : False : Binary
          (3, 130) :     0 :   0.0 :     1 : False : False : Binary
          (3, 131) :     0 :   0.0 :     1 : False : False : Binary
          (3, 132) :     0 :   0.0 :     1 : False : False : Binary
          (3, 133) :     0 :   0.0 :     1 : False : False : Binary
          (3, 134) :     0 :   0.0 :     1 : False : False : Binary
          (3, 135) :     0 :   0.0 :     1 : False : False : Binary
          (3, 136) :     0 :   0.0 :     1 : False : False : Binary
          (3, 137) :     0 :   0.0 :     1 : False : False : Binary
          (3, 138) :     0 :   0.0 :     1 : False : False : Binary
          (3, 139) :     0 :   0.0 :     1 : False : False : Binary
          (3, 140) :     0 :   0.0 :     1 : False : False : Binary
          (3, 141) :     0 :   0.0 :     1 : False : False : Binary
          (3, 142) :     0 :   0.0 :     1 : False : False : Binary
          (3, 143) :     0 :   0.0 :     1 : False : False : Binary
          (3, 144) :     0 :   0.0 :     1 : False : False : Binary
          (3, 145) :     0 :   0.0 :     1 : False : False : Binary
          (3, 146) :     0 :   0.0 :     1 : False : False : Binary
          (3, 147) :     0 :   0.0 :     1 : False : False : Binary
          (3, 148) :     0 :   0.0 :     1 : False : False : Binary
          (3, 149) :     0 :   0.0 :     1 : False : False : Binary
          (3, 150) :     0 :   0.0 :     1 : False : False : Binary
          (3, 151) :     0 :   0.0 :     1 : False : False : Binary
          (3, 152) :     0 :   0.0 :     1 : False : False : Binary
            (4, 0) :     0 :   0.0 :     1 : False : False : Binary
            (4, 1) :     0 :   0.0 :     1 : False : False : Binary
            (4, 2) :     0 :   0.0 :     1 : False : False : Binary
            (4, 3) :     0 :   0.0 :     1 : False : False : Binary
            (4, 4) :     0 :   0.0 :     1 : False : False : Binary
            (4, 5) :     0 :   0.0 :     1 : False : False : Binary
            (4, 6) :     0 :   0.0 :     1 : False : False : Binary
            (4, 7) :     0 :   0.0 :     1 : False : False : Binary
            (4, 8) :     0 :   0.0 :     1 : False : False : Binary
            (4, 9) :     0 :   0.0 :     1 : False : False : Binary
           (4, 10) :     0 :   0.0 :     1 : False : False : Binary
           (4, 11) :     0 :   0.0 :     1 : False : False : Binary
           (4, 12) :     0 :   0.0 :     1 : False : False : Binary
           (4, 13) :     0 :   0.0 :     1 : False : False : Binary
           (4, 14) :     0 :   0.0 :     1 : False : False : Binary
           (4, 15) :     0 :   0.0 :     1 : False : False : Binary
           (4, 16) :     0 :   0.0 :     1 : False : False : Binary
           (4, 17) :     0 :   0.0 :     1 : False : False : Binary
           (4, 18) :     0 :   0.0 :     1 : False : False : Binary
           (4, 19) :     0 :   0.0 :     1 : False : False : Binary
           (4, 20) :     0 :   0.0 :     1 : False : False : Binary
           (4, 21) :     0 :   0.0 :     1 : False : False : Binary
           (4, 22) :     0 :   0.0 :     1 : False : False : Binary
           (4, 23) :     0 :   0.0 :     1 : False : False : Binary
           (4, 24) :     0 :   0.0 :     1 : False : False : Binary
           (4, 25) :     0 :   0.0 :     1 : False : False : Binary
           (4, 26) :     0 :   0.0 :     1 : False : False : Binary
           (4, 27) :     0 :   0.0 :     1 : False : False : Binary
           (4, 28) :     0 :   0.0 :     1 : False : False : Binary
           (4, 29) :     0 :   0.0 :     1 : False : False : Binary
           (4, 30) :     0 :   0.0 :     1 : False : False : Binary
           (4, 31) :     0 :   0.0 :     1 : False : False : Binary
           (4, 32) :     0 :   0.0 :     1 : False : False : Binary
           (4, 33) :     0 :   0.0 :     1 : False : False : Binary
           (4, 34) :     0 :   0.0 :     1 : False : False : Binary
           (4, 35) :     0 :   0.0 :     1 : False : False : Binary
           (4, 36) :     0 :   0.0 :     1 : False : False : Binary
           (4, 37) :     0 :   0.0 :     1 : False : False : Binary
           (4, 38) :     0 :   0.0 :     1 : False : False : Binary
           (4, 39) :     0 :   0.0 :     1 : False : False : Binary
           (4, 40) :     0 :   0.0 :     1 : False : False : Binary
           (4, 41) :     0 :   0.0 :     1 : False : False : Binary
           (4, 42) :     0 :   0.0 :     1 : False : False : Binary
           (4, 43) :     0 :   0.0 :     1 : False : False : Binary
           (4, 44) :     0 :   0.0 :     1 : False : False : Binary
           (4, 45) :     0 :   0.0 :     1 : False : False : Binary
           (4, 46) :     0 :   0.0 :     1 : False : False : Binary
           (4, 47) :     0 :   0.0 :     1 : False : False : Binary
           (4, 48) :     0 :   0.0 :     1 : False : False : Binary
